token_currency,token_issuer,dex_tx_count,overlap_tx_count,amm_rows,amm_tx_count,amm_unique_ledger_count,clob_leg_rows,clob_tx_count
24536F4C58000000000000000000000000000000,rUovhSoVrWiFr5SzwVyrFfdPUyPDRAjCov,20,0,20,20,13,0,0
TRI,rEkaaZTF2gmKq1KwP3DAarkBtsg1u3bVDC,20,0,20,20,18,0,0
4861736800000000000000000000000000000000,rpx9mDcA9tLCDdBWJ1ZgWFgZrEiZRCVguY,20,0,20,20,12,0,0
41524B5900000000000000000000000000000000,rUbyi8yfbGqdDBWhZLi7wPnnQQgwBbDTEj,20,0,20,20,11,0,0
XNS,rEt5suq9UqPpm6ASVXoVh5vZZAACaT3zrq,20,0,20,20,20,0,0
526970706C6520412E492E000000000000000000,rAixRpaHh6cvjUAiwzpKuronqntHxvo1h,20,0,20,20,20,0,0
5834303200000000000000000000000000000000,rUCs3p2yuBQnTA1weH4TfA3NhBUxMhRSdT,20,3,19,19,13,4,4
4C47425000000000000000000000000000000000,rfL4Sci2ag5hhkpDuqtWYov6j3mshVWLgU,20,4,18,18,18,6,6
5768697465526F636B0000000000000000000000,rwhiTEoBfXEfXT3VeXomX6b4k4Jn85Pt75,20,4,13,13,13,11,11
SEC,rDN4Ux1WFJJsPCdqdfZgrDZ2icxdAmg2w,20,2,13,13,9,9,9
4758525000000000000000000000000000000000,rGRAYoZz6rDLAgj68KL6XkwtSSJobgRMhB,20,1,8,8,8,13,13
LIM,rnQaPqemyUppEzrGFqjuB4Ej1YRXdZiuTG,20,0,0,0,0,20,20
4D6F6F6E50000000000000000000000000000000,rL4h9FzoXZDgnAnX8wPkUJNGwF88J8hUMF,19,3,19,19,13,3,3
784E555400000000000000000000000000000000,rpQzkVDRJKenMaCxVH7XrqHmcCjMftF3mA,19,0,19,19,15,0,0
4B454B4955530000000000000000000000000000,rLWCx7obzMRbFfreNR6eScPz6GWj4xbr4v,19,0,19,19,12,0,0
4153494200000000000000000000000000000000,rsMvd6D1mjyxgxjN3kYRqsnzQAde3x7tYB,19,0,19,19,17,0,0
4B494E4700000000000000000000000000000000,rKxBBMmY969Ph1y63ddVfYyN7xmxwDfVq6,19,0,19,19,18,0,0
66757A7A79666F6F7462616C6C00000000000000,rKLr6DjQWWuD6UGQ6FqcpyKjYA9wsyqJAN,19,0,19,19,13,0,0
KCN,rGXYmXmKHv7nxdx1Hg7zVHFDZcvh3M3pVh,19,0,19,19,18,0,0
444F424500000000000000000000000000000000,rGSY2Z9AQx6uq3bxaiExE7qvBFJpshV2gA,19,0,19,19,15,0,0
4449414D4F4E4400000000000000000000000000,rKxBBMmY969Ph1y63ddVfYyN7xmxwDfVq6,19,0,19,19,13,0,0
4845495354000000000000000000000000000000,rfRRUzR4wyTo6fPz6REBQkY9ZBwMCSdChj,19,0,19,19,19,0,0
534E4F5700000000000000000000000000000000,rKcFpH4N1YQiU5JWHrqhLCYp6pobFjhPtp,19,0,19,19,19,0,0
477265656B000000000000000000000000000000,rE38oZ6znrQxpTQshvwjpNqXUtbZM69uUT,19,0,19,19,13,0,0
4442454152000000000000000000000000000000,rEXFcFzfGYeL7xsqsDGWu7GZ6fVhn5sUwH,19,0,19,19,15,0,0
587270676C640000000000000000000000000000,rGjdhy8bGL7F6vGAmC8MaZPBtCmdnEnXfN,19,0,19,19,11,0,0
42554E4E59000000000000000000000000000000,r34PfsMxHcW9HSyZouDMf4WnrALrED6Qzb,19,0,19,19,15,0,0
VOX,rMfZd1hbBRAvMepbrkfpYdvsNZeSxSbRFN,19,0,19,19,9,0,0
446567656E000000000000000000000000000000,raD9kyvKgG9zN16XWMbx79VnMZFH1Lz7Xv,19,0,19,19,14,0,0
4772616E6E790000000000000000000000000000,rjpYWCF6yPqRTsz2ngna49xdbyZhpDRij,19,0,19,19,14,0,0
4B454B4500000000000000000000000000000000,rHgRPDXhQM49VC72Dty8SJd65uN6dmAVmL,19,0,19,19,17,0,0
426F737300000000000000000000000000000000,reYvCwSnhaxsW8aVzVQa2QtwycFgtz69Q,19,0,19,19,11,0,0
524F4D414E000000000000000000000000000000,rKxBBMmY969Ph1y63ddVfYyN7xmxwDfVq6,19,0,19,19,10,0,0
5448494E47530000000000000000000000000000,rYY1mSJVufSAnhReVTgALJ3KKW5du8w4d,19,0,19,19,9,0,0
4652414900000000000000000000000000000000,rsncEdcvQwL4AeA9iAaVWMmSLFjfMbPVeF,19,0,19,19,9,0,0
58525043454F0000000000000000000000000000,rpN7WNgE9uV5gaebULgSMiQWh2CbuekZuz,19,0,19,19,11,0,0
GLS,rE5Eu1YAfVvrc5QZjxLuguRb6VZgWghZuo,19,0,19,19,19,0,0
5249534500000000000000000000000000000000,rLk9bGvjTS6bMhvvfw5dFWPKFdyFErYenk,19,3,17,17,9,5,5
4D41535445524341524400000000000000000000,rMSTRkdJHrXHFCaxQmvisqzS42EPVpveGV,18,2,18,18,15,2,2
4242524C00000000000000000000000000000000,rH5CJsqvNqZGxrMyGaqLEoMWRYcVTAPZMt,18,1,18,18,16,1,1
KFC,rpiz5ALPh2KwYNpeFovusH1GU9M6rzdBNn,18,0,18,18,18,0,0
584D415353000000000000000000000000000000,rNvrF2TnAeHu9PPsRfnnAkvw4nrJkrizHD,18,0,18,18,4,0,0
46757A7A79436174000000000000000000000000,rfzdDxmoQx49rA3qDSJygm6ybCqypkjqCo,18,0,18,18,14,0,0
2442424200000000000000000000000000000000,r9MqzhBGXeXiWnNwCz91Lp9jM5r2FnFgnX,18,0,18,18,12,0,0
49594B594B000000000000000000000000000000,rEixg87BvftqFNjz5zMD4BcsxRHPRjnDR8,18,0,18,18,12,0,0
5374656C6C6172584C4D00000000000000000000,rpP1C5LPnL69gLCUjVwEcvmdAmxU6hZckK,18,0,18,18,8,0,0
333,rh3mnpzw7S8UMToLcMVkUNvxiMYdCgCsJj,18,0,18,18,16,0,0
464C4578706F7365720000000000000000000000,rDcwvQMUvwHAD38WGVfoujEnGPzdweLu7V,18,0,18,18,14,0,0
4C6F636B496E0000000000000000000000000000,rM2SU1Ct2fu1Bm6cKEBojf2763JNm43Tv6,18,0,18,18,17,0,0
BNB,rNos1DFMAef7XxnkC8FwyLwm9UpH3CcHj7,18,0,18,18,14,0,0
BNB,rE7XxSZCZ5TBwryrqhGsHpFsT1sfgL6eKN,18,0,18,18,5,0,0
ZHU,rhdcZw8zUpYMKL6XitrXfRQir39AQ7CyK5,18,0,18,18,10,0,0
4147444E00000000000000000000000000000000,rUB49FGRuavcfuJVMPN16QaHtxWqiQ49WC,18,0,18,18,18,0,0
HEX,rDpTuMuy9WigMTD7BSPjnihJmdLtqjpdLK,18,0,18,18,13,0,0
6D6F727479000000000000000000000000000000,rQKUJmzwBEd8ppy9YD2QtZg5aadiGYQvYj,18,0,18,18,17,0,0
4741524C494E47484F5553450000000000000000,rwvwDNXPYPZme4cEW3cxuWE8PyZgWsZJxi,18,0,18,18,18,0,0
4D4F4E4559000000000000000000000000000000,rL2yx8moVr8R7BKCL5D7yvVFhxt24EGsg6,18,0,18,18,10,0,0
TEL,r48tGwdGDKK5qvccYyJxasZm5qURfARJ14,18,0,18,18,8,0,0
78474F4473436F696E0000000000000000000000,rhx4o26qESyUza56LKfcMnfjAwn5DKZctP,18,0,18,18,17,0,0
5354415258000000000000000000000000000000,rUsp7mA8ZV6wLdTt698hUUpuueTGPrw1JT,18,3,16,16,6,5,5
AAX,r4xyzqvcJFk9Vghfvmp9dX1LUdesN43F5H,18,0,16,16,15,2,2
5245582D4F737072657920455446000000000000,rEXoS8B6iVGYPnFcMcAuvRZEdDnaD3uBy8,18,0,0,0,0,20,18
BTC,raPhno5Bpmch3oWwqXy6e4vgQeidKknBTC,18,0,0,0,0,22,18
BIL,rHSMLJNzjagXS3xS3wW2NcBpXWbyTuUybB,18,0,0,0,0,18,18
78436F696E000000000000000000000000000000,rXCoYSUnkpygdtfpz3Df8dKQuRZjM9UFi,17,0,17,17,13,0,0
464C595800000000000000000000000000000000,rJtaZeTj237cQk8ZvNdpqvBtZ995jbYkna,17,0,17,17,12,0,0
4B4153482D494E472D4741000000000000000000,r4tvkv43XNgYboeRRZ72jzCcib6njLZdVZ,17,0,17,17,17,0,0
3230323500000000000000000000000000000000,r3mGoZK2QgYSu8Z9XjE6zpFw2QyPYQ5S3d,17,0,17,17,11,0,0
4245415241424C45000000000000000000000000,rKiSKEnJogePs5Zz3TbC52vuEMpeM2mSCV,17,0,17,17,12,0,0
54534C4100000000000000000000000000000000,r9JF8dz4psdiqMjqgvFahG2N3GMcrnEuTa,17,0,17,17,8,0,0
XPF,rnQfWHHEmf9v64nNnmuXe9mZXt24dQQMHq,17,0,17,17,10,0,0
7A69676779000000000000000000000000000000,rssMaMmXZmpZSuiHyEWZuEHQ8xWByzd9XJ,17,0,17,17,17,0,0
657665726E6F727468726970706C650000000000,rB6DCJ9PU7sArhdxGpgDieFCcYNuYpxvmP,17,0,17,17,13,0,0
4B494C4C41000000000000000000000000000000,r3TnHvizdXaKu7bs21jU3eUPd2UTxaii9d,17,0,17,17,13,0,0
WWW,rfkabzWQX6bmARxp9uVmtF64uuYqpMf1Lf,17,0,17,17,14,0,0
4755534400000000000000000000000000000000,rnJAvYxjtsxjuaJoQKxUAeyi4Ez8hjtthp,17,0,17,17,10,0,0
46616D696C656500000000000000000000000000,rUm6wTFVQ1A88ydp5xdjw4P7RXXxV1RHKg,17,0,17,17,6,0,0
474F524B59000000000000000000000000000000,rEJhGGsbcsozGn91nn7UQQzSxwoL5CvNTY,17,0,17,17,10,0,0
LPX,rLit67HUbfDaD5KBFdUUiTsFd9dyWNN7GC,17,0,17,17,15,0,0
4254544300000000000000000000000000000000,rGArLzkFn1MRoSmYQ6bYYv8co2JA11MFAc,17,0,17,17,14,0,0
46555A494F4E0000000000000000000000000000,rBtPKTJmpPozYq4YjJBNzqABeZZm8TMxXZ,17,0,17,17,15,0,0
4C42524C00000000000000000000000000000000,rnyGDFEqnNwpyzievKCMhHUi4xs6HnUqPA,17,0,17,17,17,0,0
NJA,rHWLqV2RxfnGNcjVuHCHREdvnM3LdGeDnb,17,0,17,17,13,0,0
4C53474400000000000000000000000000000000,rnyGDFEqnNwpyzievKCMhHUi4xs6HnUqPA,17,0,17,17,12,0,0
57424C5600000000000000000000000000000000,rMhk9GPrsoWWAgWB4ai9QrELm8G1rMDySM,17,0,17,17,12,0,0
XGC,rM4qkDcRyMDks5v1hYakKnLbTeppmgCpM1,17,0,17,17,16,0,0
41667269436F696E000000000000000000000000,rfuoyeKbtQK8TMs7qqGpwkbJWz7U5xHJyV,17,0,17,17,14,0,0
4247313233000000000000000000000000000000,rErSzkGEtdstDyFVLZs9CTeQtPnGL889kD,17,0,17,17,10,0,0
50414E4943414E00000000000000000000000000,rpuKZHDVKdJ4cvCaWHTkV1H6oyHEKSgwpi,17,0,17,17,17,0,0
5852503639303000000000000000000000000000,rPShciWwW1t8i2BQ4Gq17FhhoF9YT4pnGU,17,0,17,17,17,0,0
4D47353839000000000000000000000000000000,rBpnfk7QCk1wVaCNGLYsqDMUFBh7KUSqEn,17,0,17,17,13,0,0
4752415353000000000000000000000000000000,rwcxBs3Y9k7f8vrHYQ87epZL3Ye3u2k4Dd,17,1,14,14,12,4,4
574F524D484F4C45000000000000000000000000,rWoRM6NuSBgZpMtXEKtFoGyCL9dWd5doL,17,1,7,7,7,11,11
585250204C656467657200000000000000000000,rPPLEXJyA2inFowfLZ1giWP1Bqp9fxs8wJ,17,0,0,0,0,18,17
736742454E4A4900000000000000000000000000,rfRAnKTuePqKBpyy1bSwXtqR9skfwjBH5o,17,0,0,0,0,17,17
42454E444F000000000000000000000000000000,rLvdQ9NnFjGFKRLNQLvzPFBPpiUumZApV,16,3,16,16,6,4,3
484F4E5A41000000000000000000000000000000,rnkgwfuDuyFBsv2KZLCyrUhDkG9nHRmtXY,16,1,16,16,6,1,1
46697665456967687446697665546F466976654F,rKyTBUT1gJwKwg1iw2WC7yC9d5sGNw8MC7,16,1,16,16,11,1,1
sql,rpJHmYsxYr4WJz1VM48GLpSyX8dVbEdfLk,16,0,16,16,14,0,0
54494D454C455353000000000000000000000000,rGkbnUpLNNMoDn3wVMz5HGAwzV1D1B5RQV,16,0,16,16,6,0,0
52616469616E7400000000000000000000000000,rM957DcfnfEQBatTNZXh42WrfBURZPh75h,16,0,16,16,12,0,0
434F524500000000000000000000000000000000,rDTK8jnF52hwFewUNenHxgjSai1mc8fi4,16,0,16,16,5,0,0
4555525300000000000000000000000000000000,rs5hzzF7RzdV2Ub7Fv14Z1ShjuCrnL7FEX,16,0,16,16,16,0,0
58505249534F4E00000000000000000000000000,rGaN1j7gDXkTchLSkF5yGy3DFX33p7vRYe,16,0,16,16,8,0,0
53686962614E4654000000000000000000000000,rnRXAnVZTyattZXEpKpgTyvdm17DpjrzSZ,16,0,16,16,16,0,0
49534F7872700000000000000000000000000000,rwwiQ46QrasM4aTfEic33xopKXdzUuVWnh,16,0,16,16,12,0,0
524C555344000000000000000000000000000000,rMhx2Qc1zcGAvXoNGTskuDeySPmSzderqm,16,0,16,16,9,0,0
7265626972746800000000000000000000000000,rJ3DuhvapnRW1hTFP2jxnuaAMbst7ArzEy,16,0,16,16,10,0,0
47656E6975730000000000000000000000000000,rB8ox5Gb7CiorJs9yQeSHnRwsXhZGo3CJP,16,0,16,16,5,0,0
5852415900000000000000000000000000000000,r9s9fb3Uzt2xNc7U7ry4zYFA5eJgBLtDzj,16,0,16,16,6,0,0
457665726E6F7274685852504C00000000000000,rMHsvYjavTKr3E1BHGi3PNAW8bB8NA6RzA,16,0,16,16,14,0,0
PFT,rs9LNxjEpBxi12dHnGqjKvJZj73dxDVsbc,16,0,16,16,5,0,0
4245454600000000000000000000000000000000,r3NC3tbmCUk2oey2Yp4xz8gDiJN1Lt2Tr2,16,0,16,16,8,0,0
HDR,r9RACEgsULwDUAP1sNUM58wDBjiS9ZcDk2,16,0,16,16,16,0,0
4D4F4E4B53000000000000000000000000000000,rwsaQt9rMMkGx1VnWmKdWa3XidqPNownor,16,0,16,16,12,0,0
4649464100000000000000000000000000000000,rhonTjRzac7X1xPrMUWdVCFAeXKDsawabb,16,0,16,16,14,0,0
4249474D494B4500000000000000000000000000,rHtpBAXk8QYVoVQBzWrWZWjtKFovJznhiT,16,0,16,16,16,0,0
4F47636F696E0000000000000000000000000000,rHSrt92tKeHoNyxrHsjGpfnbwVCGUzGoGd,16,0,16,16,15,0,0
50697070696E0000000000000000000000000000,raiWqcXeffBJYRPPa5orip8rXYYMKW7H7v,16,0,16,16,15,0,0
4672696767610000000000000000000000000000,rEuCGJezD8kuJYZZicRjsFSwM73K1N1Cig,16,0,16,16,12,0,0
5341494C4F520000000000000000000000000000,rJC6QyAKpXtYCgM4pEUodSVtt1g4nox9Sm,16,0,16,16,14,0,0
NOK,rEtqns5PzaqC8gWGWUZvzCgJAjr1U1sYDB,16,0,16,16,11,0,0
5358525054454400000000000000000000000000,rU6Q5Jb7Ys5ZV1SVbzcznJu4r7vLKeXk13,16,0,16,16,5,0,0
43616E6172794361706974616C00000000000000,rLDhS3DwpXU9v3rxXCU4vhMEoEJoxw5X3z,16,0,16,16,10,0,0
48554E5400000000000000000000000000000000,rLKKz1YbgouDW7VJZoEaybmf4izorLSJju,16,0,16,16,4,0,0
5374656C6C617258000000000000000000000000,rHUe5oveMWDmiNzV7QfnLpA6RE2sb8KobP,16,0,16,16,11,0,0
576973646F6D5472656500000000000000000000,rfYmb1PnA6qv9AL38RtGAhf7vsnCLP3n35,16,0,16,16,10,0,0
2458534F4C000000000000000000000000000000,rGsPCE5GYHnymkCuoFYEG7NCka65VALjej,16,0,16,16,11,0,0
222,rUdFwCm2ZsVbvoYb5ATrBJYtdShUcSPAB2,16,0,16,16,14,0,0
5A63617368000000000000000000000000000000,rLy7De2U4XoWSPfGwPMqm4pJENgxgsZSzX,16,0,16,16,10,0,0
43524F5852500000000000000000000000000000,rsrhn1CELmMXodrssuTWEw82tFm8nR18W9,16,0,16,16,12,0,0
4D454D4F52590000000000000000000000000000,rfTsfrviaNgJ1URQf4FVWjsr59ULr1FNgu,16,1,10,10,10,7,7
DRS,rDrSRap6jdWqtmxjpvDUCv3q128UjL2GS2,16,0,0,0,0,16,16
5853515541440000000000000000000000000000,roBYiFtZsTRpWEUw6TtpUCwZCfjcQeRBg,16,0,0,0,0,16,16
XFT,rnySn4BSFJ4H9JKWiSqNVVGHDTCgXA3PZM,15,1,15,15,13,1,1
4341505900000000000000000000000000000000,rBKQxVp8Gt6yTQpohFYk6qMoLbSdskeHAH,15,1,15,15,9,1,1
4561726E00000000000000000000000000000000,rPiKEGfoz6uUeWJ1VXdVD2YCwmktMyzoDo,15,0,15,15,9,0,0
4D4E535259000000000000000000000000000000,rnaDKa2ZngVHhjge34SWhuvWYqYSW9Sgyd,15,0,15,15,9,0,0
BGL,rs488rHDVWg2LX7mE1njvNVvFd61wLMM6h,15,0,15,15,15,0,0
PAT,rU3nZS1XXiZbRKaqcx7VbNA5ZNPw3gMHjx,15,0,15,15,7,0,0
434F444544000000000000000000000000000000,rJiCRUUV4Lh9cT96tZF5NFaCtwkGhkzJGT,15,0,15,15,9,0,0
DSP,rBe2ws7MSk4uT41yYABN2EntGcs5irJ8Nz,15,0,15,15,13,0,0
415249414E000000000000000000000000000000,rnzm2R8TNyBBz6vCCn15AZkjxwk2XEEDmq,15,0,15,15,13,0,0
4B49534855000000000000000000000000000000,rPdJmZqyLae19HBZ1ErduW2PWpp9tcPjid,15,0,15,15,7,0,0
4D53545200000000000000000000000000000000,rB7EuVUPpd8BuMnhZy7noYg5aDgrF3Anr8,15,0,15,15,4,0,0
MRF,rGjKBqS4PFeDmgVZPCifKHGSdUJhVuXQdH,15,0,15,15,9,0,0
XFG,r4urMBPaKfYncVVJFBRqfsHhDBsyacUMzh,15,0,15,15,4,0,0
4A45455400000000000000000000000000000000,rp1LSTGfyRTeHtbysjjj7xKijCFcjkPx75,15,0,15,15,15,0,0
RLT,rUetS7kbVYJZ76za5ywa1DgViNZMgT9Bvq,15,0,15,15,15,0,0
VVT,r421CokCfwPxabbdXzCJ77vHkw6eAUWXua,15,0,15,15,14,0,0
4261627958525000000000000000000000000000,rqz26xNMsu2rWo2TwpsFjSLEVkakVzpZh,15,0,15,15,7,0,0
SMT,rKrHJDX6NCVT19MSyQ8iAot5PiMVrn3kXL,15,0,15,15,9,0,0
SSE,rMDQTunsjE32sAkBDbwixpWr8TJdN5YLxu,15,0,15,15,14,0,0
5852505472757374000000000000000000000000,rMYQ2nkvAi6rgXYXHZyngtCkQL7XowWx9g,15,0,15,15,12,0,0
5472656174730000000000000000000000000000,rf3CVf559UKrvzGD24PxXDcFYcG7h2ySyN,15,0,15,15,15,0,0
TMX,r3eNoFhWr9ifpXNoGkfKUqNLxCF7PV1N3q,15,0,15,15,14,0,0
OWL,rH8oHtbNDueptu9Djoee8J97sTP9hecBww,15,0,15,15,15,0,0
524C555344540000000000000000000000000000,rQpkLom6JP3oLGzsBHDDnsWEkzVNLMr49d,15,0,15,15,12,0,0
584D415300000000000000000000000000000000,rU1XR2YmzfJpU52iMviKtwQVcyceP8Utfo,15,0,15,15,9,0,0
ZEC,rHuo1drpXMXrzdfTVVd8TYR316TVLKtLuG,15,0,15,15,9,0,0
477261797363616C655852500000000000000000,rGxnRqSLKey4eNAkXEphWatQe3CqYaSeLm,15,0,15,15,15,0,0
5A42434E00000000000000000000000000000000,rnTRnchNfHg9iAkAGriyVMDtrW18XDh8M2,15,0,15,15,7,0,0
4859454E41000000000000000000000000000000,rMWsxSyZARVDABRPV9gff7fmqHxnWMnhrB,15,0,14,14,13,1,1
53424920486F6C64696E67730000000000000000,rsBi159BFNVqf6BPg8HAHS9tYFGxfdSexp,15,0,12,12,12,3,3
BNY,rBNYesH8pPiv2G3xUGwXqTRXYgwVBMXPsP,15,1,7,7,5,9,9
CNY,razqQKzJRdB4UxFPWf5NEpEG3WMkmwgcXA,15,0,0,0,0,15,15
4155535452414C4941474F4C4400000000000000,rMGMvWbwT9TqgdpihPPvY5e94WEyPERDpM,15,0,0,0,0,15,15
4D504F4F4C000000000000000000000000000000,rHVdu4tYkFyxJGmsaMZFSt5JB1zedQMi7Y,14,1,14,14,9,1,1
484F574C00000000000000000000000000000000,r3q6udYwQqbkeLX9E4L28RnVRqsGz58z8z,14,1,14,14,6,1,1
4352524F00000000000000000000000000000000,rf76TQJsX7wPZwB8s64P51Be11AidVkNdX,14,1,14,14,13,1,1
4655434B47415259000000000000000000000000,rJPXAbVfqM6Kjg9Qfcp6jKK8fQoZb5fZ2x,14,0,14,14,8,0,0
5745425553000000000000000000000000000000,r34XFZ1QGyyj5dVQ7ZX875sWib9T8MTxhg,14,0,14,14,6,0,0
416D657269436F696E0000000000000000000000,rJuaPyC4TQgwMJLX5R6rn856XQZUJaRepg,14,0,14,14,12,0,0
5852502D32363200000000000000000000000000,rKs13qwM9p7ZDQDsDqgCpZPnykgC7oLZyL,14,0,14,14,12,0,0
54524F4C4C000000000000000000000000000000,rpw3UHFAGWM9FozDUtii8XqrKxyiw8Jbi3,14,0,14,14,3,0,0
474B353839000000000000000000000000000000,rPixoo6o3ZPZbxgPhsm1bkFGWvXF8C6arm,14,0,14,14,3,0,0
4441494D4F4E0000000000000000000000000000,rMmWj8aZWWGjAUfurot2uuLMWqrkvvYyuM,14,0,14,14,8,0,0
536F756C58000000000000000000000000000000,rGiGCmFa6UnJ72hX8q8K4wGZdwUT1VbjTX,14,0,14,14,6,0,0
424D423200000000000000000000000000000000,r4aT21N4woK1yzCbTkA39GTS6GHBqY2ZKv,14,0,14,14,13,0,0
5452555448000000000000000000000000000000,rBE2PCaKJ4NBNeMemHVwasBrBcYoiFJ3po,14,0,14,14,8,0,0
5852506300000000000000000000000000000000,r48qcNVRd6mpYqmh24pPhGJPSBCCWSuru5,14,0,14,14,12,0,0
586F6D6269650000000000000000000000000000,rEFsXLwyCdrP4QwZyXEfFCzhDKmWCmt2b2,14,0,14,14,12,0,0
444F4E5442555900000000000000000000000000,rNV9d3YwhcKgSSJCXfKe95DSB8CsXGSwtN,14,0,14,14,8,0,0
4342415345000000000000000000000000000000,rnJbXFZDNUBrMxDHa1XMckTfsHAQKJe8vX,14,0,14,14,8,0,0
4E7574726F6E0000000000000000000000000000,rEpiupL889DH4kZvqVDsk4UqvM8nbd3DMy,14,0,14,14,12,0,0
534F4C5653585250000000000000000000000000,rdWuuHT73WmvwhB2rhQZqwdiawpZNC4nT,14,0,14,14,10,0,0
4D72506F6F6C0000000000000000000000000000,r3Zp5bqgef7xrPvVwc4RUhr8jsyb5hivkv,14,0,14,14,14,0,0
lum,rEu9pPb5H1ns2ABi33KJrpmQ8RN2BBF3Ua,14,0,14,14,3,0,0
JTR,rLVScA1M7cCRMmFrQzS5nCqvARFXDTsEWd,14,0,14,14,12,0,0
4A65774E6F6D6963614E00000000000000000000,rEz5RdLqRex7YxYZ1bEskCDHbvKy3zcUnq,14,0,14,14,12,0,0
GOX,rBBmkF8Q64kHNqDDaMunrCiutrh6LfV9Hg,14,0,14,14,10,0,0
COW,rMi7FRKpGxYCZtw41rQ3Pw1oWGpo4gSjyU,14,0,14,14,3,0,0
53494E4B00000000000000000000000000000000,r4Q5wDHBi2jpcFi2DMthtYbiCn71xd1DUw,14,0,14,14,4,0,0
46555A4D00000000000000000000000000000000,rfKJCCN9fBEasEwj9TF1663ct83WLVLbWs,14,0,14,14,3,0,0
IRE,rfTYvAG86Y1L61RQjbxHTyJmphYzHgguCd,14,0,14,14,12,0,0
4D61747269785065706500000000000000000000,r4MX5NqbRkRi71YZvDQjnakYgJCwLG2tva,14,0,14,14,13,0,0
SAT,rK9KnWGbFKZvXKxBrsFzoqoiM1R4ZsT247,14,0,14,14,3,0,0
JCS,rPU6sXCNzsjcTUEmgJQ5SxDUzY2y1RyYKd,14,0,14,14,14,0,0
46555A5A5A590000000000000000000000000000,rfTSeKjZAhc9h2kfQxtt3XRnHQHktbfmuE,14,0,14,14,12,0,0
524950504C450000000000000000000000000000,rEwc4HjwHDzhk3jprs6UMdJFjgqDeZrQza,14,0,14,14,9,0,0
4D6574616B616765580000000000000000000000,rEuCSpkGABcCGS1aU2SqbgaY1tgYVATLeE,14,0,14,14,13,0,0
4149524944444C45530000000000000000000000,rp6bodTipfn3b18h69dhh6wSr1ohFeZJtC,14,0,14,14,8,0,0
5842524944474500000000000000000000000000,r9DggWerfw1tRDfD6aRhQqtahHvVp3EyMA,14,0,14,14,9,0,0
4558525000000000000000000000000000000000,rP8ZnpXjkrqr2dUkkykW8JxbPh5kkjhcfR,14,0,14,14,3,0,0
436F6469757350726F6A65637400000000000000,rpbQfamA8cH9wUbc6N812RCjNi7nscv6CR,14,0,14,14,9,0,0
4958525000000000000000000000000000000000,rBYYVYytTbNceRxDddPEkTBdTiSk5MbwZs,14,0,14,14,3,0,0
4241504500000000000000000000000000000000,rHz3Fa9PDELG2eieE73Y7tadSiaDSJV57T,14,0,14,14,6,0,0
436E74726C73746F6E6500000000000000000000,rPps2D6nmziUmAFMQG7KezJTnm5enHhNG5,14,0,14,14,3,0,0
5852476172790000000000000000000000000000,rCE2rxDDZtM7qkHAxorjkfLiHX71HtqTY,14,2,12,12,12,5,4
4D656C6C6F770000000000000000000000000000,rDtE1tM9N7L1UFy5QmoRXFju7jtnFLJ8cB,14,0,12,12,12,2,2
4D494E4552000000000000000000000000000000,rDGx9r9hS8FHxd7wjgLAtDnujKBiqq5vPv,14,0,12,12,11,2,2
SNX,rUhkGuauku4yw2tAPGZCV7atBSRXkgZ6pV,14,1,9,9,7,6,6
576973646F6D5472656520455446000000000000,rWsDMJEFTFnzHh2QaQEgYzcAiDJ1dq2Ea,14,3,5,5,5,12,12
4865782054727573740000000000000000000000,rHExTrMAgMdJW8tZVh46bXvPSRnswz46Hr,14,0,0,0,0,14,14
476F6C646D616E20536163687300000000000000,rweLLZYZhKdnVPTFSaUFhGUNTbGkWMx6SJ,14,0,0,0,0,14,14
436F696E4465736B000000000000000000000000,r3VSpEdfobF3TQAKi1w8aGmJbSQduwVriS,13,1,13,13,7,2,1
534F4C4C00000000000000000000000000000000,rDdmcrkK25LeQ4GHbebVcvyhPhUDZx7RS,13,0,13,13,7,0,0
FTS,rMQp23P9sTCYLbnCbCkmLYvXj8Y9YiPreD,13,0,13,13,9,0,0
4E657572614C696E6B0000000000000000000000,rUYtXywifHUBmsv2awo7G2DKxxeb7X4bWu,13,0,13,13,7,0,0
58524B5400000000000000000000000000000000,rKnrrFkXta63AmEmmEQgkiCzB5VxgNhZhm,13,0,13,13,13,0,0
4176616C616E6368650000000000000000000000,rDjBAFjAaVXLXRsCmEYm46gbMh9jSiGVCE,13,0,13,13,5,0,0
7A69676779000000000000000000000000000000,rGgt7CCWH1TWSrVTPjHVdDUjvyZbAYMQ2G,13,0,13,13,9,0,0
53414E4400000000000000000000000000000000,rf1eAgnid8TfTFczXnxekhjG2pHhgMXmDU,13,0,13,13,6,0,0
5852626974636F696E6361736800000000000000,rEjwniYhYR5QDZzK1a1x2359j8j8N43Ypw,13,0,13,13,13,0,0
50584B5400000000000000000000000000000000,rHPEk1LpqFkcKkBjRaQzWKtD5zie7TUTGF,13,0,13,13,12,0,0
244D4F4C4C590000000000000000000000000000,rEFouK64c1kYxEZUwLceoqA4qv1Rd1eKTh,13,0,13,13,5,0,0
474D414A4F520000000000000000000000000000,rf4nuBumQThZEytFfDS4kwvA3vc2NLdReh,13,0,13,13,12,0,0
585A454E00000000000000000000000000000000,rB5aCe4fTXH2frvKH5WgA3xEtXVCF8bHz5,13,0,13,13,13,0,0
